time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,-0.726891696656,5.7531347347,21.2962987291,0.17772320371,0.0143657327465,0.0,-0.482039313162,4.29946575871,5.42078571505,-0.000193241884718,-0.066151468136,0.0,401.06243195899424,400.4950035757484,400.6975596530022,400.7314567280409
3.4200000000000026,-0.75615014076,6.01484477049,21.6270527583,0.183036600644,0.0129178928237,0.0,-0.493042457744,4.42455546244,5.60309148426,-0.0267001195008,-0.0499164935657,0.0,497.8694588608395,499.05388748440004,497.80656254422155,495.8628812270762
3.4800000000000026,-0.785982884932,6.28319853772,21.963666464,0.181521967699,0.0153237632198,0.0,-0.501574963219,4.52027697941,5.61725891201,-0.0313535334612,-0.0256305681405,0.0,447.58207203029565,449.55372830518246,450.23363362112883,449.85669764776407
3.5400000000000027,-0.81637867941,6.55726348331,22.3012109693,0.182891461089,0.0187463216065,0.0,-0.511946255451,4.61517390749,5.63400731467,-0.0127666484381,-0.0512579226025,0.0,451.57600072979574,449.503013737788,449.5365020376888,451.04033031000955
3.6000000000000028,-0.84738262341,6.83640986549,22.6364689064,0.182453904849,0.0180877275725,0.0,-0.521493692058,4.68961943156,5.54172004901,-0.00757500877309,-0.069530649882,0.0,415.48463732501745,413.8765410791234,414.81005340598466,415.26594109325566
3.660000000000003,-0.878938215988,7.11989575681,22.9656405283,0.184252042126,0.0174118853338,0.0,-0.530308665402,4.76002940594,5.4311491821,-0.0252600747518,-0.0502137072909,0.0,406.5623121709755,408.2865274848244,408.393323171146,406.81249755659974
3.720000000000003,-0.911066024598,7.40822082398,23.2915109728,0.183281868694,0.0145642012021,0.0,-0.54037593333,4.85057971167,5.43117458343,-0.0346389559691,-0.0560245680593,0.0,443.05275018996684,442.57285640231015,444.53048976210914,443.7608817629775
3.780000000000003,-0.943903589363,7.70270776332,23.621585369,0.181748750499,0.0362808247531,0.0,-0.556481978136,4.96518059689,5.57043354814,-0.0440163538241,-0.00235389198104,0.0,485.1797677708309,489.19268929577686,485.8305292313364,485.1262308613868
3.840000000000003,-0.977907114529,8.00306587342,23.9547713019,0.186266331391,0.0367023671472,0.0,-0.577000237085,5.04706632285,5.53571797382,-0.0745504027043,0.004751169636,0.0,434.2096070464567,434.8054004510081,435.29208550056285,432.7266131006697
3.900000000000003,-1.01321587667,8.30864738449,24.2873958069,0.181877548402,0.0401317730565,0.0,-0.60024906601,5.13838860882,5.55175426088,-0.0723523204516,0.0230129340727,0.0,449.629669636459,451.1069548670048,450.56087983778383,450.73443323468865
